dist_to_military_base	reported_at	weather	dist_to_airport	airport_name	longitude	county	latitude	shape	military_component	airport_type	location	duration	military_site	sighted_at	military_area
16.317617216781645	19950604	[object Object]	2.6455694678119372	Capitol Medical Center Heliport	-122.8948725	[object Object]	47.0450197		Army Guard	heliport	 Olympia, WA	1 min.	NG Camp Murray	19950603	2013144.9375
14.360046224182224	19950402	[object Object]	0.2766121152226722	Stevens Memorial Hospital Heliport	-122.3314116	[object Object]	47.8000944		Navy Active	heliport	 Mountlake Terrace (Seattle), WA		NS Everett	19950401	1900098.9140625
105.57444496649921	19950124	[object Object]	0.1831770011474131	BTA Heliport	-102.0779482	[object Object]	31.9973662		AF Active	closed	 Midland, TX	20 sec.	Goodfellow AFB	19950124	6191249.9609375
47.52711531063744	19950221	[object Object]	4.92977292971597	Big Andy Airport	-123.7335813	[object Object]	48.1362253		Navy Active	small_airport	 Joyce, WA	WA	NAVMAG Indian Island	19950125	29778743.8125
87.36465992303062	19950926	[object Object]	17.14137182254454	Decker Farms Airport	-103.1521676	[object Object]	39.9017011		AF Active	small_airport	 Washington County, OR		Buckley AFB	19950923	22404776.203125
9.88382465949979	19951031	[object Object]	0.4947954833922673	St Joseph Hospital Heliport	-122.4398746	[object Object]	47.2495798	 light	Army Active	heliport	 Tacoma, WA	2 min.	Fort Lewis	19951031	769332661.617188
16.229388880639664	19951101	[object Object]	2.3211942908324352	Wilson Heliport	-122.2068288	[object Object]	47.7598697		Navy Active	heliport	 Bothell, WA	2 sec.	NS Everett	19951101	1900098.9140625
12.46773317417797	19951101	[object Object]	2.3799090771827887	St Francis Hospital Heliport	-72.7420399	[object Object]	41.7620447		AF Guard	heliport	 West Hartford, CT	20 sec.	Bradley IAP	19951031	1080054.5625
45.46147728834286	19950920	[object Object]	5.9878982527327045	Eden Field	-81.442468	[object Object]	31.499228		Army Active	small_airport	 Black Shear, GA	4 hrs.	Fort Stewart	19950920	1578059736.61133
18.21941923181301	19951112	[object Object]	2.0451471926702083	Berkley Structures Heliport	-122.1920249	[object Object]	47.6859573		Navy Active	heliport	 Kirkland, WA	10 sec.	Manchester	19951111	2388195.078125
11.30605016939242	19950202	[object Object]	4.24662323523936	Minden Webster Airport	-93.3293366	[object Object]	32.701536		Army Guard	small_airport	 Shady Grove, OR	15 min	Camp Minden TS	19950202	85719457.609375
23.793399517681376	19950107	[object Object]	1.9021079189895187	Columbia River Park Hospital Heliport	-85.7699816	[object Object]	35.683404		AF Active	heliport	 McMinnville, TN	30 min.	Arnold AS	19950107	237197209.503906
71.77310759077649	19950912	[object Object]	2.4834211060136293	Lake County Airport	-106.2925238	[object Object]	39.2508229		AF Active	small_airport	 Leadville, CO	2 min.	The Farish Memorial Recreational Annex	19950912	4526616.59375
4.989649597701689	19950301	[object Object]	2.113034708050297	The Boeing Company Heliport	-122.3036992	[object Object]	47.9474034		Navy Active	heliport	 Mukilteo, WA	1 sec.	NS Everett	19950227	1900098.9140625
18.443382530586693	19950131	[object Object]	0.9507455231397204	Erch Heliport	-84.655814	[object Object]	42.5092039		Army Guard	heliport	 Eaton Rapids, MI	6 min.	NG Lansing Headquarters Complex	19950131	436700.90625
7.1294263265983835	19950612	[object Object]	1.8181782959855122	Doctors Medical Center of Modesto Heliport	-120.9968782	[object Object]	37.6390972		Army Active	heliport	 Modesto, CA	10 sec.	Riverbank AAP	19950611	1028810.9375
78.58945877637866	19950702	[object Object]	6.4287880119809895	Winnemucca Municipal Airport	-117.7356849	[object Object]	40.9729584		Navy Active	medium_airport	 Winnemucca, NV	2 sec.	NAS Fallon Target B-20	19950702	282987613.277344
20.5615862047239	19950514	[object Object]	1.7085130713141747	St Mary's Hospital Elevated Heliport	-74.1850436	[object Object]	42.943367		Navy Active	heliport	 Amsterdam, NY	4 min.	Naval Support Unit Saratoga Springs	19950503	170780.5859375
53.41770406954724	19950814	[object Object]	6.1022503763749345	Bandera State Airport	-121.4125502	[object Object]	47.4239624		Navy Active	small_airport	 Snoqualmie Pass, WA	10 sec.	Manchester	19950814	2388195.078125
10.093268705892662	19950715	[object Object]	0.2752033620166583	1001 Fourth Avenue Plaza Heliport	-122.3300624	[object Object]	47.6038321		Navy Active	heliport	 Seattle, WA	2 min.	Manchester	19950715	2388195.078125
12.496270338550813	19950611	[object Object]	0.43361166545365654	Good Samaritan Hospital Heliport	-122.2921406	[object Object]	47.1849009		Army Active	heliport	 Puyallup, WA		Fort Lewis	19950611	769332661.617188
25.48503817356997	19950801	[object Object]	9.787744770499256	Gooding Municipal Airport	-114.9583209	[object Object]	42.9138625		AF Active	small_airport	 Snake River, ID	15 sec.	Saylor Creek Air Force Range	19950723	822524001.027344
66.0002720405843	19950109	[object Object]	1.0543240229867257	St. Joseph Hospital Heliport	-82.0906448	[object Object]	26.9761707		AF Active	heliport	 Port Charlotte, FL	1 min.	Arbuckle Airfield	19950109	5974130.23632812
10.922962559459037	19950507	[object Object]	2.3455607054068612	Seattle Tacoma International Airport	-122.3485274	[object Object]	47.469918		Navy Active	large_airport	 Burien, WA		Manchester	19950325	2388195.078125
59.06863903905627	19950327	[object Object]	0.5848337619818451	St Joseph Medical Center Heliport	-85.1386015	[object Object]	41.0799898		Army Active	heliport	 Fort Wayne, IN	15 min.	US Army Joint Sys Mfg Ctr Lima	19950325	2575976.9375
19.137508751314595	19950913	[object Object]	0.6561283390191347	Rutger's Helistop Sec. A & B Heliport	-74.4254849	[object Object]	40.4857863		Navy Active	heliport	 W. New Brunswick, NJ	6 sec.	Waterfront Earle	19950912	688166.83203125
97.57164179596168	19950816	[object Object]	0.6680662502780732	Naples Community Hospital Heliport	-81.7948103	[object Object]	26.1420358		AF Reserve	heliport	 Naples, FL		Homestead ARB	19950812	14369807.4628906
58.584095019001225	19950828	[object Object]	0.9870528649358749	Providence Hospital Heliport	-122.8718605	[object Object]	42.3264181		AF Guard	heliport	 Medford, OR	15 sec.	Klamath Falls Airport-Kingsley Field (ANG)	19950827	2314442.41015625
15.139919777294361	19950410	[object Object]	1.856415419267765	Engine Co Nr 108 Heliport	-118.3789526	[object Object]	34.1402148		AF Active	heliport	 Tajunga, CA	7sec.	Los Angeles AFB	19950410	339838.0625
8.808191683410424	19950820	[object Object]	3.87854593699727	Secret Spot Airport	-73.5237491476192	[object Object]	44.579052		AF Active	small_airport	 Hayworth, IL		Plattsburg AFB	19950819	27267935.8164062
16.47162218694685	19950215	[object Object]	4.216165302013735	Tetz Landing Heliport	-74.4101561	[object Object]	41.5070381		Army Active	heliport	 Fair Oaks, NY		Stewart Annex	19950215	72944.296875
16.163821433047115	19950523	[object Object]	2.2059259378334097	Weyerhaeuser Heliport	-122.3393103	[object Object]	47.313494		Army Active	heliport	 Federal Way, WA	90 sec.	Fort Lewis	19950519	769332661.617188
176.11542953266073	19950103	[object Object]	7.3210554142498605	Houghton County Memorial Airport	-88.4737276	[object Object]	47.2738133	 light	Army Guard	medium_airport	 Lakeview, MI	5 min.	NG Duluth Armory	19941229	59516.6015625
10.093268705892662	19950122	[object Object]	0.2752033620166583	1001 Fourth Avenue Plaza Heliport	-122.3300624	[object Object]	47.6038321		Navy Active	heliport	 Seattle, WA	5 sec.	Manchester	19950122	2388195.078125
14.276292993136558	19950226	[object Object]	3.1797909762233516	Barker Airport	-122.32642	[object Object]	48.4200462		Navy Active	small_airport	 Mt. Vernon, WA	30 min.	NAS Whidbey Island Sea Plane Base	19950226	25998961.2265625
66.98321734939228	19950807	[object Object]	0.6729388895449879	San Joaquin Community Hospital Heliport	-119.0194639	[object Object]	35.3738712		AF Active	heliport	 Bakersfield, CA		Edwards AFB	19950806	1858332842.64844
9.807827370472724	19950802	[object Object]	1.9006353888206584	Sunset Airport	-122.349533639932	[object Object]	48.2452535		Navy Active	small_airport	 Stanwood, WA	1 sec.	NAS Whidbey Island Sea Plane Base	19950802	25998961.2265625
6.227658384427546	19950306	[object Object]	0.07323914312638542	Ohio Bldg Authority Heliport	-83.0007065	[object Object]	39.9622601		Army Active	heliport	 Columbus, OH	3 min.	Defense Supply Center Columbus	19950306	3432050.08984375
14.05684229838727	19950324	[object Object]	0.3669301755767439	Opa-locka Executive Airport	-80.2760685	[object Object]	25.9118783		Navy Active	medium_airport	 North Dade, FL	2 sec.	Dania Beach (Lauderdale)	19950324	358.27734375
49.93523888816705	19950922	[object Object]	0.6758547216213316	LA State Police Troop D Heliport	-93.2173759	[object Object]	30.2265949		Army Active	heliport	 Lake Charles, LA	3 min.	Fort Polk	19950922	1325277992.47656
35.22647263687724	19951111	[object Object]	3.6680700868467544	Santa Ynez Airport	-120.1390894	[object Object]	34.5958572		AF Active	small_airport	 Solvang, CA	10 min.	Vandenberg AFB	19951111	594652433.9375
18.021092056149307	19950625	[object Object]	2.3373879694640984	Northwest Helicopters Heliport	-122.9110785	[object Object]	47.0077652		Army Guard	heliport	 Tumwater, WA	25 min.	NG Camp Murray	19950625	2013144.9375
6.275821660189604	19950123	[object Object]	2.0162697610699634	Roubin & Janeiro Inc Heliport	-77.2651585	[object Object]	38.9013013		Navy Active	heliport	 Vienna, VA	2 sec.	NSWC Carderock	19950122	1220478.43359375
15.948398205434678	19950623	[object Object]	1.0839002311724943	Riverside Hospital Heliport	-83.5127283	[object Object]	41.6786754		AF Guard	heliport	 Toledo, OH		Toledo/Exp Airport	19950617	978927.5234375
4.989649597701689	19950831	[object Object]	2.113034708050297	The Boeing Company Heliport	-122.3036992	[object Object]	47.9474034		Navy Active	heliport	 Mukilteo, WA	20 min.	NS Everett	19950831	1900098.9140625
67.25968646717175	19951108	[object Object]	4.465083787747684	Lake Wenatchee State Airport	-120.6276904	[object Object]	47.8012197		Army Active	small_airport	 Chelan, WA		Yakima Training Center	19951104	2817909451.20312
5.136540546016727	19950319	[object Object]	0.5481451363459424	Jacksonville Pre-Trial Detention Facility Heliport	-81.655651	[object Object]	30.3321838		MC Reserve	heliport	 Jacksonville, FL		4th MARDIV Jacksonville Maint	19950319	618548.017578125
2.8541349941853413	19950103	[object Object]	1.6245496503525596	Willamette Falls Community Hospital Heliport	-122.5945507	[object Object]	45.3803261	 triangle	Army Guard	heliport	 Gladstone, OR		NG Camp Withycombe Clackamas	19950103	641792.40625
106.78808994495267	19950828	[object Object]	2.3582105085026472	Sloulin Field International Airport	-103.621814	[object Object]	48.1465457		AF Active	medium_airport	 Williston, ND	10 min.	Minot AFB	19950826	45591941.0078125
11.210333929281791	19951117	[object Object]	0.7473069228120237	Charlton Memorial Hospital Heliport	-71.1546367	[object Object]	41.7010642		Navy Active	heliport	 Fall River, MA	10 sec.	NS Newport	19951117	6652173.89453125
14.167143487770486	19950623	[object Object]	0.6908078940022014	Firstair Field	-121.987547016841	[object Object]	47.862745		Navy Active	small_airport	 Monroe, WA		NS Everett	19950623	1900098.9140625
12.276020516856835	19950820	[object Object]	1.2514025227500734	Beaverton Corporate Center Heliport	-122.8037804	[object Object]	45.4871723		AF Guard	heliport	 Beaverton, OR		Portland IAP	19950820	2143546.1953125
10.242156988292082	19950206	[object Object]	6.470694655301931	Pete's Airport	-117.5460571	[object Object]	47.7757227		AF Active	small_airport	 Nine Mile Falls, WA	5 min	Fairchild AFB	19950206	37675834.96875
19.935243920821048	19950614	[object Object]	1.0944924760436687	Miami Herald Heliport	-80.1936589	[object Object]	25.7742658		Navy Active	heliport	 Miami, FL	5 min.	Dania Beach (Lauderdale)	19950614	358.27734375
30.659070542028857	19950508	[object Object]	1.1046684983962438	Huntington Emergency Helistop	-73.425676	[object Object]	40.868154		MC Reserve	heliport	 Huntington, NY		4th MARDIV Brooklyn	19950506	664160.2890625
19.362733512376366	19951110	[object Object]	0.9324733053962191	Auburn Fire Department Heliport	-122.2301808	[object Object]	47.3075369		Army Active	heliport	 Auburn, WA	10 sec.	Fort Lewis	19951110	769332661.617188
10.093268705892662	19950313	[object Object]	0.2752033620166583	1001 Fourth Avenue Plaza Heliport	-122.3300624	[object Object]	47.6038321		Navy Active	heliport	 Seattle, WA	5 min.	Manchester	19950313	2388195.078125
25.469587257447	19950309	[object Object]	2.481994662207782	Midway Lake Airport	-82.1272021224553	[object Object]	28.023544		AF Active	small_airport	 Plant City, FL	1 hr.	MacDill AFB	19950309	29557330.0488281
4.026068198894337	19950609	[object Object]	1.6852268591946202	Arlington Municipal Airport	-122.1389548	[object Object]	48.1810957		Navy Active	small_airport	 Arlington, WA	90 sec.	Marysville	19950609	472464.96875
10.093268705892662	19951118	[object Object]	0.2752033620166583	1001 Fourth Avenue Plaza Heliport	-122.3300624	[object Object]	47.6038321		Navy Active	heliport	 Seattle, WA		Manchester	19951118	2388195.078125
48.23078531875538	19950210	[object Object]	0.4652242144393974	Tillamook County General Hospital Heliport	-123.844429	[object Object]	45.455921		Army Guard	heliport	 Tillamook, OR		MTA Camp Rilea	19950208	15176951.875
5.883631035481837	19950310	[object Object]	0.21761312685532008	World Trade Center Heliport	-122.6741949	[object Object]	45.5202471		AF Guard	heliport	 Portland, OR	2 sec.	Portland IAP	19950310	2143546.1953125
13.535888925279108	19950822	[object Object]	0.6596953192865385	Fontana Police Heliport	-117.435048	[object Object]	34.0922335		Navy Active	heliport	 Fontana, CA	2 min.	Norco	19950822	1436522.51171875
10.093268705892662	19950220	[object Object]	0.2752033620166583	1001 Fourth Avenue Plaza Heliport	-122.3300624	[object Object]	47.6038321		Navy Active	heliport	 Seattle, WA		Manchester	19950220	2388195.078125
91.41078210564082	19950913	[object Object]	0.2027189109383992	Community Medical Center Heliport	-113.9952796	[object Object]	46.8700801		Army Guard	heliport	 Missoula, MT	45 min.	MTA Fort Wm Henry Harrison	19950913	56277425.453125
16.171295389868867	19950524	[object Object]	1.8462998054915418	Mc Kenzie Regional Hospital Heliport	-88.5186636	[object Object]	36.1325617		Army Active	heliport	 McKenzie, TN		Milan AAP	19950515	144119675.296875
23.40444385865231	19950601	[object Object]	0.5739966161621823	Carson-Tahoe Hospital Heliport	-119.7674034	[object Object]	39.1637984		AF Guard	heliport	 Carson City, NV	15 sec.	Reno Tahoe IAP	19950601	392378.37890625
10.421181139391281	19950905	[object Object]	0.4901885397616629	West 30th St. Heliport	-74.0000328	[object Object]	40.759151		Army Active	heliport	 New York City (Manhattan), NY	45 sec.	Fort Hamilton	19950902	1132723.69921875
52.09645483681103	19950315	[object Object]	0.603820402433624	Alachua General Hospital Heliport	-82.3249961	[object Object]	29.6519396		Navy Active	closed	 Gainesville, FL	5 sec.	Pinecastle E.W. Range	19950315	30280363.421875
10.093268705892662	19950314	[object Object]	0.2752033620166583	1001 Fourth Avenue Plaza Heliport	-122.3300624	[object Object]	47.6038321		Navy Active	heliport	 Seattle, WA	2 sec.	Manchester	19950314	2388195.078125
5.882614918222424	19950131	[object Object]	0.8252809995742733	Spanaway Airport	-122.4243422	[object Object]	47.0979462		Army Active	small_airport	 Spanaway, WA	40	Fort Lewis	19950131	769332661.617188
10.667933661106533	19950801	[object Object]	0.08842004403288915	Honeywell Heliport	-74.4781885405151	[object Object]	40.8364845		Army Active	heliport	 Morris Plains, NJ	3.5 hrs.	Picatinny Arsenal	19950731	46701039.390625
15.948398205434678	19950320	[object Object]	1.0839002311724943	Riverside Hospital Heliport	-83.5127283	[object Object]	41.6786754		AF Guard	heliport	 Toledo, OH		Toledo/Exp Airport	19950316	978927.5234375
170.9765172007203	19950215	[object Object]	13.047800162311978	Douglastown Airport	-65.6653111	[object Object]	46.8674262		Navy Active	closed	 McKinleyville, CA	15 sec.	NAS Portsmouth NCTS Cutler VLF Area	19950212	23252806.7773438
16.495960407664803	19950720	[object Object]	0.5439143656840842	Overlake Hospital EMS Heliport	-122.1923372	[object Object]	47.6144219		Navy Active	heliport	 Bellevue, WA	3 min.	Manchester	19950720	2388195.078125
53.915576552678914	19950810	[object Object]	7.402282105551754	Avery Field	-69.7133592	[object Object]	45.5863382		Navy Active	small_airport	 Moosehead Lake, ME	10 min.	NAS Portsmouth Redington Township	19950806	100700470.183594
4.833770637965097	19950605	[object Object]	1.109228714696313	Meriter/Park Heliport	-89.3837613	[object Object]	43.074761		AF Guard	heliport	 Madison, WI		Truax ANGB	19950512	1340092.984375
